,lmp_value,time,hour,day,month,summary,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,visibility
996,18.58588,2016-02-11 19:00:00,19,3,2,5,0.0,0.0,54.46,54.46,49.8,0.84,1020.35,3.73,325.0,0.04,9.74
997,18.43736,2016-02-11 20:00:00,20,3,2,5,0.0,0.0,50.62,50.62,48.31,0.92,1020.71,4.57,313.0,0.0,2.79
998,19.27416,2016-02-11 21:00:00,21,3,2,14,0.0,0.0,52.19,52.19,50.1,0.93,1021.21,7.41,340.0,0.0,1.9
999,22.39462,2016-02-11 22:00:00,22,3,2,5,0.0,0.0,50.67,50.67,48.75,0.93,1021.14,2.5,9.0,0.06,7.2
1000,24.67773,2016-02-11 23:00:00,23,3,2,5,0.0,0.0,49.13,47.07,47.73,0.95,1021.18,5.2,6.0,0.02,7.81
1001,29.50214,2016-02-12 00:00:00,0,4,2,5,0.0,0.0,48.52,46.67,46.19,0.92,1021.37,4.69,313.0,0.0,3.15
1002,38.84545,2016-02-12 01:00:00,1,4,2,5,0.0,0.0,48.01,46.55,46.7,0.95,1021.15,4.03,351.0,0.0,6.51
1003,48.22584,2016-02-12 02:00:00,2,4,2,5,0.0,0.0,47.18,43.48,45.77,0.95,1020.87,7.67,352.0,0.0,6.42
1004,36.70902,2016-02-12 03:00:00,3,4,2,5,0.0,0.0,46.42,43.07,44.65,0.94,1020.66,6.63,326.0,0.21,3.06
1005,33.12716,2016-02-12 04:00:00,4,4,2,14,0.0,0.0,47.0,43.22,45.59,0.95,1020.48,7.75,356.0,0.0,1.51
1006,28.58238,2016-02-12 05:00:00,5,4,2,14,0.0,0.0,46.73,45.7,45.24,0.95,1020.54,3.29,21.0,0.0,1.68
1007,26.40625,2016-02-12 06:00:00,6,4,2,5,0.0012,0.12,46.11,45.17,44.76,0.95,1020.48,3.1,64.0,0.22,9.63
1008,24.59206,2016-02-12 07:00:00,7,4,2,5,0.0,0.0,45.66,44.34,44.31,0.95,1020.54,3.44,71.0,0.0,9.73
1009,22.89862,2016-02-12 08:00:00,8,4,2,5,0.0,0.0,48.72,46.63,46.98,0.94,1020.81,5.13,10.0,0.05,9.77
1010,21.62279,2016-02-12 09:00:00,9,4,2,5,0.0,0.0,55.19,55.19,48.07,0.77,1021.05,7.36,350.0,0.0,9.82
1011,21.17367,2016-02-12 10:00:00,10,4,2,12,0.0,0.0,61.0,61.0,47.36,0.61,1020.97,3.45,336.0,0.52,9.91
1012,21.64574,2016-02-12 11:00:00,11,4,2,12,0.0,0.0,64.11,64.11,48.74,0.57,1020.82,5.17,309.0,0.26,10.0
1013,22.05386,2016-02-12 12:00:00,12,4,2,12,0.0,0.0,66.97,66.97,45.88,0.47,1020.21,5.33,308.0,0.26,10.0
1014,24.35007,2016-02-12 13:00:00,13,4,2,5,0.0,0.0,68.88,68.88,45.6,0.43,1019.29,4.94,311.0,0.23,10.0
1015,28.48742,2016-02-12 14:00:00,14,4,2,5,0.0,0.0,70.23,70.23,44.91,0.4,1018.47,7.93,316.0,0.22,10.0
1016,27.99666,2016-02-12 15:00:00,15,4,2,5,0.0,0.0,67.66,67.66,52.25,0.58,1018.38,10.9,307.0,0.0,9.46
1017,24.16221,2016-02-12 16:00:00,16,4,2,12,0.0,0.0,65.08,65.08,52.18,0.63,1018.5,8.99,318.0,0.52,10.0
1018,20.53047,2016-02-12 17:00:00,17,4,2,5,0.0,0.0,62.56,62.56,52.22,0.69,1018.69,6.33,322.0,0.0,8.79
1019,18.94262,2016-02-12 18:00:00,18,4,2,5,0.0,0.0,59.34,59.34,51.73,0.76,1018.97,6.49,338.0,0.0,8.56
1020,19.66668,2016-02-12 19:00:00,19,4,2,5,0.0,0.0,57.93,57.93,51.75,0.8,1019.3,4.3,333.0,0.0,7.7
1021,19.23624,2016-02-12 20:00:00,20,4,2,5,0.0,0.0,55.82,55.82,51.11,0.84,1019.36,8.22,343.0,0.0,7.19
1022,19.48235,2016-02-12 21:00:00,21,4,2,5,0.0,0.0,54.46,54.46,50.22,0.86,1019.51,7.22,341.0,0.0,7.17
1023,22.5181,2016-02-12 22:00:00,22,4,2,5,0.0,0.0,53.21,53.21,49.4,0.87,1019.64,0.69,340.0,0.0,7.49
1024,23.75289,2016-02-12 23:00:00,23,4,2,5,0.0,0.0,53.24,53.24,48.65,0.84,1019.69,0.75,39.0,0.0,8.14
1025,27.11958,2016-02-13 00:00:00,0,5,2,5,0.0,0.0,52.95,52.95,48.67,0.85,1019.77,5.34,341.0,0.0,8.05
1026,36.40764,2016-02-13 01:00:00,1,5,2,5,0.0,0.0,53.33,53.33,49.3,0.86,1019.76,3.61,335.0,0.01,7.57
1027,40.23213,2016-02-13 02:00:00,2,5,2,5,0.0,0.0,53.29,53.29,49.03,0.85,1019.61,4.88,12.0,0.0,7.65
1028,34.44586,2016-02-13 03:00:00,3,5,2,5,0.0,0.0,53.61,53.61,48.44,0.83,1019.51,7.92,2.0,0.01,7.87
1029,29.01874,2016-02-13 04:00:00,4,5,2,5,0.0,0.0,52.57,52.57,48.28,0.85,1019.54,8.27,8.0,0.04,7.41
1030,26.17213,2016-02-13 05:00:00,5,5,2,5,0.0,0.0,54.32,54.32,48.29,0.8,1019.61,6.38,335.0,0.0,7.8
1031,26.1097,2016-02-13 06:00:00,6,5,2,5,0.0,0.0,56.16,56.16,47.36,0.72,1020.33,5.95,334.0,0.0,8.02
1032,24.13508,2016-02-13 07:00:00,7,5,2,5,0.0,0.0,58.72,58.72,47.02,0.65,1020.81,11.53,23.0,0.09,8.0
1033,22.41173,2016-02-13 08:00:00,8,5,2,5,0.0,0.0,60.44,60.44,47.25,0.62,1020.83,4.27,27.0,0.05,9.04
1034,21.46806,2016-02-13 09:00:00,9,5,2,5,0.0,0.0,64.25,64.25,45.88,0.51,1021.08,10.08,333.0,0.2,9.54
1035,21.93684,2016-02-13 10:00:00,10,5,2,5,0.0,0.0,68.08,68.08,43.96,0.42,1021.04,11.2,5.0,0.2,9.58
1036,22.52111,2016-02-13 11:00:00,11,5,2,5,0.0,0.0,69.97,69.97,43.51,0.38,1020.74,12.96,8.0,0.2,9.77
1037,22.53039,2016-02-13 12:00:00,12,5,2,5,0.0,0.0,71.21,71.21,46.21,0.41,1020.29,11.76,15.0,0.2,9.77
1038,23.24496,2016-02-13 13:00:00,13,5,2,5,0.0,0.0,72.71,72.71,47.77,0.41,1019.81,12.46,353.0,0.0,10.0
1039,24.57987,2016-02-13 14:00:00,14,5,2,5,0.0,0.0,68.57,68.57,53.64,0.59,1019.78,13.56,321.0,0.01,9.46
1040,22.76089,2016-02-13 15:00:00,15,5,2,5,0.0,0.0,67.35,67.35,54.95,0.64,1019.71,10.37,323.0,0.0,8.67
1041,21.57597,2016-02-13 16:00:00,16,5,2,5,0.0,0.0,64.83,64.83,55.64,0.72,1019.62,12.71,322.0,0.0,8.23
1042,16.22076,2016-02-13 17:00:00,17,5,2,5,0.0,0.0,62.98,62.98,55.12,0.76,1019.86,10.47,330.0,0.0,7.89
1043,15.07613,2016-02-13 18:00:00,18,5,2,5,0.0,0.0,61.17,61.17,53.48,0.76,1020.18,9.44,335.0,0.0,7.93
1044,12.42171,2016-02-13 19:00:00,19,5,2,5,0.0,0.0,62.77,62.77,48.15,0.59,1021.05,6.98,335.0,0.0,9.65
1045,12.62195,2016-02-13 20:00:00,20,5,2,5,0.0,0.0,63.38,63.38,45.92,0.53,1021.33,8.58,5.0,0.0,9.72
1046,12.64854,2016-02-13 21:00:00,21,5,2,5,0.0,0.0,63.39,63.39,45.07,0.51,1021.96,12.35,19.0,0.0,10.0
1047,14.80167,2016-02-13 22:00:00,22,5,2,5,0.0,0.0,63.27,63.27,43.61,0.49,1021.97,11.24,31.0,0.0,10.0
1048,18.05895,2016-02-13 23:00:00,23,5,2,5,0.0,0.0,62.24,62.24,44.34,0.52,1022.24,10.92,359.0,0.0,10.0
1049,23.99638,2016-02-14 00:00:00,0,6,2,5,0.0,0.0,61.31,61.31,43.44,0.52,1022.55,11.55,359.0,0.0,10.0
1050,32.9082,2016-02-14 01:00:00,1,6,2,5,0.0,0.0,56.98,56.98,46.16,0.67,1022.17,5.73,332.0,0.0,10.0
1051,34.80264,2016-02-14 02:00:00,2,6,2,5,0.0,0.0,57.7,57.7,45.83,0.65,1021.99,6.79,329.0,0.0,9.77
1052,31.13812,2016-02-14 03:00:00,3,6,2,5,0.0,0.0,56.5,56.5,44.73,0.65,1021.86,8.07,344.0,0.0,9.7
1053,28.10897,2016-02-14 04:00:00,4,6,2,5,0.0,0.0,55.79,55.79,44.31,0.65,1021.38,9.28,345.0,0.0,9.4
1054,26.44238,2016-02-14 05:00:00,5,6,2,5,0.0,0.0,58.57,58.57,44.0,0.58,1020.83,8.54,352.0,0.0,9.56
1055,24.84532,2016-02-14 06:00:00,6,6,2,5,0.0,0.0,57.26,57.26,44.81,0.63,1021.36,10.24,327.0,0.0,9.91
1056,22.75199,2016-02-14 07:00:00,7,6,2,5,0.0,0.0,58.94,58.94,46.44,0.63,1021.79,14.11,333.0,0.0,9.56
1057,21.40887,2016-02-14 08:00:00,8,6,2,5,0.0,0.0,60.32,60.32,48.45,0.65,1021.91,7.96,342.0,0.19,9.3
1058,20.61183,2016-02-14 09:00:00,9,6,2,5,0.0,0.0,64.66,64.66,47.87,0.54,1021.68,11.95,6.0,0.19,9.34
1059,21.41888,2016-02-14 10:00:00,10,6,2,5,0.0,0.0,68.37,68.37,46.49,0.46,1021.79,14.26,25.0,0.19,9.74
1060,21.40623,2016-02-14 11:00:00,11,6,2,5,0.0,0.0,70.34,70.34,45.53,0.41,1021.44,17.09,14.0,0.19,9.88
1061,21.39173,2016-02-14 12:00:00,12,6,2,5,0.0,0.0,72.33,72.33,44.59,0.37,1020.69,16.29,19.0,0.19,9.88
1062,21.711,2016-02-14 13:00:00,13,6,2,5,0.0,0.0,72.87,72.87,44.38,0.36,1019.8,16.33,5.0,0.19,9.88
1063,23.60984,2016-02-14 14:00:00,14,6,2,5,0.0,0.0,72.51,72.51,43.32,0.35,1019.36,17.25,5.0,0.19,9.88
1064,21.50637,2016-02-14 15:00:00,15,6,2,5,0.0,0.0,72.78,72.78,42.02,0.33,1019.2,16.26,13.0,0.19,9.74
1065,15.51693,2016-02-14 16:00:00,16,6,2,5,0.0,0.0,72.41,72.41,41.33,0.33,1019.05,13.72,37.0,0.0,10.0
1066,10.17394,2016-02-14 17:00:00,17,6,2,5,0.0,0.0,71.83,71.83,42.92,0.35,1018.71,13.22,34.0,0.0,10.0
1067,6.6798,2016-02-14 18:00:00,18,6,2,5,0.0,0.0,69.31,69.31,43.94,0.4,1019.16,8.36,14.0,0.0,10.0
1068,8.28587,2016-02-14 19:00:00,19,6,2,5,0.0,0.0,66.6,66.6,42.9,0.42,1019.93,9.51,22.0,0.0,10.0
1069,7.45626,2016-02-14 20:00:00,20,6,2,5,0.0,0.0,66.27,66.27,43.22,0.43,1019.49,13.7,23.0,0.0,10.0
1070,8.08152,2016-02-14 21:00:00,21,6,2,10,0.0,0.0,65.78,65.78,44.62,0.46,1019.62,15.76,6.0,0.0,10.0
1071,11.50523,2016-02-14 22:00:00,22,6,2,5,0.0,0.0,65.77,65.77,45.78,0.48,1019.31,8.61,41.0,0.0,10.0
1072,18.50089,2016-02-14 23:00:00,23,6,2,10,0.0,0.0,65.84,65.84,46.06,0.49,1018.82,16.0,14.0,0.0,9.96
1073,22.97931,2016-02-15 00:00:00,0,0,2,5,0.0,0.0,65.32,65.32,45.39,0.48,1019.26,13.07,25.0,0.0,10.0
1074,33.4009,2016-02-15 01:00:00,1,0,2,5,0.0,0.0,64.23,64.23,46.48,0.52,1018.73,14.21,26.0,0.0,10.0
1075,38.43484,2016-02-15 02:00:00,2,0,2,5,0.0,0.0,63.7,63.7,46.22,0.53,1018.35,12.18,16.0,0.0,10.0
1076,33.52232,2016-02-15 03:00:00,3,0,2,5,0.0,0.0,63.09,63.09,46.37,0.54,1017.4,10.72,35.0,0.0,10.0
1077,32.00617,2016-02-15 04:00:00,4,0,2,5,0.0,0.0,62.52,62.52,45.67,0.54,1017.15,7.43,16.0,0.0,9.88
1078,26.26407,2016-02-15 05:00:00,5,0,2,5,0.0,0.0,58.31,58.31,44.23,0.59,1017.32,8.15,43.0,0.0,10.0
1079,24.46451,2016-02-15 06:00:00,6,0,2,5,0.0,0.0,55.01,55.01,46.12,0.72,1017.02,3.66,114.0,0.0,9.88
1080,21.15844,2016-02-15 07:00:00,7,0,2,5,0.0,0.0,51.47,51.47,42.61,0.72,1017.27,3.17,150.0,0.0,9.48
1081,19.01818,2016-02-15 08:00:00,8,0,2,5,0.0,0.0,57.18,57.18,46.91,0.68,1017.99,0.51,17.0,0.0,9.36
1082,18.21123,2016-02-15 09:00:00,9,0,2,5,0.0,0.0,66.79,66.79,47.03,0.49,1018.29,3.11,9.0,0.0,9.88
1083,18.12145,2016-02-15 10:00:00,10,0,2,5,0.0,0.0,70.41,70.41,45.09,0.4,1018.0,3.2,24.0,0.0,9.88
1084,18.38902,2016-02-15 11:00:00,11,0,2,5,0.0,0.0,76.7,76.7,45.84,0.34,1017.2,3.83,2.0,0.0,9.88
1085,21.17192,2016-02-15 12:00:00,12,0,2,5,0.0,0.0,81.19,81.19,47.28,0.31,1016.01,4.3,322.0,0.0,10.0
1086,22.72215,2016-02-15 13:00:00,13,0,2,5,0.0,0.0,80.84,80.84,44.06,0.27,1014.94,8.27,334.0,0.0,10.0
1087,28.04428,2016-02-15 14:00:00,14,0,2,5,0.0,0.0,80.72,80.72,46.43,0.3,1014.23,8.3,330.0,0.0,10.0
1088,27.70142,2016-02-15 15:00:00,15,0,2,5,0.0,0.0,80.15,80.15,50.65,0.36,1013.65,9.24,322.0,0.0,10.0
1089,21.50333,2016-02-15 16:00:00,16,0,2,5,0.0,0.0,80.48,80.48,45.61,0.29,1013.31,11.59,2.0,0.0,9.88
1090,17.43272,2016-02-15 17:00:00,17,0,2,5,0.0,0.0,76.44,76.44,48.36,0.37,1013.44,9.47,357.0,0.0,9.88
1091,15.21875,2016-02-15 18:00:00,18,0,2,5,0.0,0.0,73.88,73.88,46.68,0.38,1013.64,9.14,15.0,0.0,10.0
1092,17.48226,2016-02-15 19:00:00,19,0,2,5,0.0,0.0,71.01,71.01,46.77,0.42,1013.91,8.25,25.0,0.0,9.86
1093,17.0224,2016-02-15 20:00:00,20,0,2,5,0.0,0.0,67.36,67.36,46.38,0.47,1014.11,2.82,45.0,0.0,10.0
1094,17.25726,2016-02-15 21:00:00,21,0,2,5,0.0,0.0,63.16,63.16,49.24,0.6,1014.48,1.02,122.0,0.0,9.88
1095,19.87062,2016-02-15 22:00:00,22,0,2,5,0.0,0.0,59.94,59.94,48.78,0.67,1014.95,0.35,92.0,0.0,9.84
1096,23.50196,2016-02-15 23:00:00,23,0,2,5,0.0,0.0,59.03,59.03,48.79,0.69,1015.05,3.57,101.0,0.0,9.79
1097,27.41256,2016-02-16 00:00:00,0,1,2,5,0.0,0.0,57.87,57.87,48.31,0.7,1015.03,4.0,123.0,0.0,9.82
1098,36.42035,2016-02-16 01:00:00,1,1,2,5,0.0,0.0,57.31,57.31,46.96,0.68,1014.93,3.39,66.0,0.0,9.86
1099,46.25151,2016-02-16 02:00:00,2,1,2,5,0.0,0.0,56.78,56.78,47.16,0.7,1014.54,5.28,62.0,0.0,9.86
1100,41.82524,2016-02-16 03:00:00,3,1,2,5,0.0,0.0,55.84,55.84,46.22,0.7,1013.82,4.6,74.0,0.0,9.7
1101,33.89295,2016-02-16 04:00:00,4,1,2,5,0.0,0.0,55.12,55.12,46.26,0.72,1013.67,3.4,128.0,0.0,9.82
1102,28.21754,2016-02-16 05:00:00,5,1,2,5,0.0,0.0,53.78,53.78,45.16,0.73,1013.76,2.76,100.0,0.0,9.79
1103,25.5106,2016-02-16 06:00:00,6,1,2,5,0.0,0.0,53.44,53.44,45.01,0.73,1013.47,5.24,79.0,0.0,9.91
1104,22.23212,2016-02-16 07:00:00,7,1,2,5,0.0,0.0,53.59,53.59,43.81,0.69,1013.87,3.01,126.0,0.0,9.77
1105,21.12111,2016-02-16 08:00:00,8,1,2,5,0.0,0.0,58.45,58.45,47.36,0.67,1014.01,3.51,113.0,0.0,9.73
1106,20.00041,2016-02-16 09:00:00,9,1,2,5,0.0,0.0,64.61,64.61,46.49,0.52,1013.89,5.92,109.0,0.0,10.0
1107,19.90963,2016-02-16 10:00:00,10,1,2,5,0.0,0.0,69.31,69.31,45.05,0.42,1013.73,2.97,210.0,0.0,10.0
1108,20.06965,2016-02-16 11:00:00,11,1,2,5,0.0,0.0,75.85,75.85,45.21,0.34,1013.43,4.16,137.0,0.0,10.0
1109,21.13364,2016-02-16 12:00:00,12,1,2,5,0.0,0.0,79.58,79.58,43.51,0.28,1012.41,1.24,289.0,0.0,10.0
1110,22.4965,2016-02-16 13:00:00,13,1,2,5,0.0,0.0,82.02,82.02,38.71,0.21,1011.46,5.69,161.0,0.0,10.0
1111,28.87303,2016-02-16 14:00:00,14,1,2,5,0.0,0.0,80.79,80.79,43.28,0.27,1010.56,5.46,310.0,0.0,10.0
1112,26.99121,2016-02-16 15:00:00,15,1,2,5,0.0,0.0,79.81,79.81,42.49,0.27,1010.24,5.5,277.0,0.0,10.0
1113,21.23733,2016-02-16 16:00:00,16,1,2,5,0.0,0.0,77.1,77.1,42.36,0.29,1010.02,6.38,296.0,0.04,10.0
1114,15.96727,2016-02-16 17:00:00,17,1,2,5,0.0,0.0,71.83,71.83,49.14,0.45,1009.65,1.77,294.0,0.04,10.0
1115,14.23514,2016-02-16 18:00:00,18,1,2,5,0.0,0.0,66.81,66.81,46.53,0.48,1009.38,1.88,160.0,0.0,10.0
1116,16.47764,2016-02-16 19:00:00,19,1,2,5,0.0,0.0,63.38,63.38,47.59,0.56,1009.57,1.82,110.0,0.0,10.0
1117,15.38028,2016-02-16 20:00:00,20,1,2,5,0.0,0.0,60.36,60.36,47.09,0.62,1009.91,3.38,169.0,0.0,10.0
1118,15.99541,2016-02-16 21:00:00,21,1,2,5,0.0,0.0,58.16,58.16,48.29,0.7,1009.62,5.0,115.0,0.0,9.88
1119,17.17566,2016-02-16 22:00:00,22,1,2,5,0.0,0.0,57.12,57.12,46.23,0.67,1009.51,5.42,109.0,0.0,10.0
1120,21.77818,2016-02-16 23:00:00,23,1,2,5,0.0,0.0,57.68,57.68,44.81,0.62,1009.41,6.36,133.0,0.0,10.0
1121,26.3211,2016-02-17 00:00:00,0,2,2,5,0.0,0.0,59.27,59.27,43.0,0.55,1009.46,6.33,155.0,0.0,10.0
1122,36.24633,2016-02-17 01:00:00,1,2,2,5,0.0,0.0,58.69,58.69,41.79,0.53,1009.33,7.0,148.0,0.0,10.0
1123,43.9762,2016-02-17 02:00:00,2,2,2,5,0.0,0.0,57.77,57.77,39.91,0.51,1009.26,7.24,161.0,0.0,10.0
1124,38.47955,2016-02-17 03:00:00,3,2,2,5,0.0,0.0,57.89,57.89,38.81,0.49,1008.45,5.17,137.0,0.0,10.0
1125,32.79418,2016-02-17 04:00:00,4,2,2,5,0.0,0.0,57.47,57.47,39.16,0.5,1007.74,6.3,147.0,0.04,10.0
1126,28.22892,2016-02-17 05:00:00,5,2,2,5,0.0,0.0,59.05,59.05,39.8,0.49,1008.79,6.75,186.0,0.04,10.0
1127,25.47404,2016-02-17 06:00:00,6,2,2,5,0.0,0.0,58.27,58.27,43.05,0.57,1009.29,5.39,139.0,0.0,10.0
1128,22.08392,2016-02-17 07:00:00,7,2,2,5,0.0,0.0,60.34,60.34,44.26,0.55,1008.93,5.98,140.0,0.19,10.0
1129,21.16547,2016-02-17 08:00:00,8,2,2,5,0.0,0.0,62.21,62.21,44.74,0.53,1009.19,6.44,144.0,0.0,10.0
1130,20.00813,2016-02-17 09:00:00,9,2,2,5,0.0,0.0,63.67,63.67,46.43,0.53,1008.94,7.3,154.0,0.0,10.0
1131,19.67791,2016-02-17 10:00:00,10,2,2,2,0.0,0.0,64.41,64.41,45.87,0.51,1009.09,8.24,182.0,0.93,10.0
1132,19.6622,2016-02-17 11:00:00,11,2,2,5,0.0,0.0,63.51,63.51,47.67,0.56,1009.98,12.0,194.0,0.0,9.61
1133,20.02511,2016-02-17 12:00:00,12,2,2,5,0.0,0.0,61.61,61.61,53.26,0.74,1009.41,10.05,197.0,0.19,10.0
1134,23.27647,2016-02-17 13:00:00,13,2,2,12,0.0,0.0,61.01,61.01,53.15,0.75,1008.78,9.64,202.0,0.31,9.61
1135,28.55986,2016-02-17 14:00:00,14,2,2,12,0.0022,0.09,60.75,60.75,52.66,0.75,1008.37,12.29,184.0,0.31,9.38
1136,26.50858,2016-02-17 15:00:00,15,2,2,12,0.0027,0.09,59.85,59.85,52.91,0.78,1007.98,14.13,171.0,0.31,9.43
1137,22.19624,2016-02-17 16:00:00,16,2,2,2,0.0014,0.14,59.94,59.94,52.71,0.77,1006.62,11.04,145.0,0.89,9.61
1138,17.66092,2016-02-17 17:00:00,17,2,2,5,0.0,0.0,59.54,59.54,51.9,0.76,1006.9,14.91,176.0,0.0,9.74
1139,16.13863,2016-02-17 18:00:00,18,2,2,5,0.0009,0.09,59.75,59.75,50.81,0.72,1007.29,12.83,164.0,0.0,9.96
1140,16.66451,2016-02-17 19:00:00,19,2,2,12,0.0013,0.09,58.83,58.83,48.66,0.69,1008.2,14.01,168.0,0.31,10.0
1141,15.1504,2016-02-17 20:00:00,20,2,2,10,0.0,0.0,58.7,58.7,49.36,0.71,1007.93,18.69,162.0,0.0,10.0
1142,17.12332,2016-02-17 21:00:00,21,2,2,10,0.0,0.0,57.53,57.53,52.07,0.82,1008.36,21.62,155.0,0.0,9.69
1143,17.59486,2016-02-17 22:00:00,22,2,2,15,0.0068,0.26,57.06,57.06,51.97,0.83,1008.64,16.84,160.0,1.0,9.39
1144,20.91146,2016-02-17 23:00:00,23,2,2,7,0.0402,0.84,56.73,56.73,52.56,0.86,1008.96,13.78,169.0,0.0,8.92
1145,23.1457,2016-02-18 00:00:00,0,3,2,7,0.0464,1.0,55.92,55.92,52.95,0.9,1009.42,9.37,252.0,0.0,3.83
1146,33.01255,2016-02-18 01:00:00,1,3,2,9,0.1229,0.86,54.03,54.03,52.12,0.93,1010.47,4.29,266.0,0.0,4.95
1147,37.25599,2016-02-18 02:00:00,2,3,2,5,0.0161,0.28,54.56,54.56,52.25,0.92,1011.07,2.99,232.0,0.0,9.14
1148,32.37968,2016-02-18 03:00:00,3,3,2,5,0.0159,0.16,54.41,54.41,52.43,0.93,1011.62,4.36,241.0,0.0,9.5
1149,28.14485,2016-02-18 04:00:00,4,3,2,2,0.0078,0.16,54.64,54.64,52.33,0.92,1012.42,4.48,251.0,0.86,10.0
1150,24.19674,2016-02-18 05:00:00,5,3,2,5,0.0,0.0,53.5,53.5,51.47,0.93,1013.2,4.62,256.0,0.17,10.0
1151,22.90023,2016-02-18 06:00:00,6,3,2,12,0.0,0.0,52.17,52.17,49.99,0.92,1013.94,3.04,249.0,0.31,10.0
1152,20.60855,2016-02-18 07:00:00,7,3,2,5,0.0032,0.22,51.79,51.79,49.8,0.93,1014.84,0.98,265.0,0.0,10.0
1153,19.38739,2016-02-18 08:00:00,8,3,2,12,0.0,0.0,52.49,52.49,50.43,0.93,1016.13,5.36,299.0,0.31,9.34
1154,17.85449,2016-02-18 09:00:00,9,3,2,5,0.0,0.0,58.09,58.09,51.11,0.78,1017.16,3.77,316.0,0.0,10.0
1155,17.78255,2016-02-18 10:00:00,10,3,2,5,0.0,0.0,59.6,59.6,49.38,0.69,1017.58,6.53,312.0,0.0,10.0
1156,17.30479,2016-02-18 11:00:00,11,3,2,12,0.0,0.0,61.25,61.25,47.56,0.61,1017.77,6.76,289.0,0.31,10.0
1157,18.87381,2016-02-18 12:00:00,12,3,2,5,0.0,0.0,61.17,61.17,45.25,0.56,1018.14,7.61,297.0,0.22,10.0
1158,24.17962,2016-02-18 13:00:00,13,3,2,12,0.0,0.0,61.44,61.44,43.65,0.52,1017.83,8.62,285.0,0.29,10.0
1159,29.0931,2016-02-18 14:00:00,14,3,2,12,0.0,0.0,62.06,62.06,46.52,0.57,1017.67,9.41,308.0,0.28,10.0
1160,28.18772,2016-02-18 15:00:00,15,3,2,5,0.0,0.0,61.41,61.41,46.58,0.58,1017.36,12.98,301.0,0.04,10.0
1161,21.1478,2016-02-18 16:00:00,16,3,2,5,0.0,0.0,60.38,60.38,46.77,0.61,1017.08,13.97,302.0,0.04,10.0
1162,14.90116,2016-02-18 17:00:00,17,3,2,5,0.0,0.0,58.88,58.88,47.6,0.66,1016.7,13.59,319.0,0.04,10.0
1163,13.04868,2016-02-18 18:00:00,18,3,2,5,0.0,0.0,56.04,56.04,48.2,0.75,1016.84,10.98,304.0,0.0,10.0
1164,14.10898,2016-02-18 19:00:00,19,3,2,5,0.0,0.0,54.23,54.23,48.61,0.81,1017.26,9.31,306.0,0.0,10.0
1165,14.77117,2016-02-18 20:00:00,20,3,2,5,0.0,0.0,53.72,53.72,49.08,0.84,1017.73,9.19,308.0,0.0,10.0
1166,13.93488,2016-02-18 21:00:00,21,3,2,5,0.0,0.0,52.06,52.06,48.05,0.86,1018.29,7.2,305.0,0.04,10.0
1167,15.49659,2016-02-18 22:00:00,22,3,2,5,0.0,0.0,51.61,51.61,48.27,0.88,1018.67,8.03,337.0,0.04,9.27
1168,20.34394,2016-02-18 23:00:00,23,3,2,5,0.0,0.0,50.04,50.04,47.69,0.92,1018.66,1.85,310.0,0.04,9.46
1169,23.73028,2016-02-19 00:00:00,0,4,2,5,0.0,0.0,49.86,49.86,47.04,0.9,1018.53,1.32,344.0,0.0,10.0
1170,36.23949,2016-02-19 01:00:00,1,4,2,5,0.0,0.0,48.41,48.41,45.65,0.9,1018.25,2.54,71.0,0.0,9.34
1171,39.2509,2016-02-19 02:00:00,2,4,2,5,0.0,0.0,47.0,44.25,44.98,0.93,1018.21,5.72,27.0,0.0,9.34
1172,33.584,2016-02-19 03:00:00,3,4,2,5,0.0,0.0,47.17,45.31,45.23,0.93,1018.21,4.38,55.0,0.01,10.0
1173,31.59884,2016-02-19 04:00:00,4,4,2,5,0.0,0.0,46.86,46.86,44.23,0.91,1018.51,2.94,35.0,0.0,9.57
1174,26.73743,2016-02-19 05:00:00,5,4,2,5,0.0,0.0,46.22,46.22,44.21,0.93,1019.06,0.82,47.0,0.0,9.56
1175,24.7365,2016-02-19 06:00:00,6,4,2,5,0.0,0.0,44.67,44.67,43.08,0.94,1019.79,1.36,39.0,0.0,9.34
1176,21.11749,2016-02-19 07:00:00,7,4,2,5,0.0,0.0,45.57,43.35,43.87,0.94,1020.83,4.52,349.0,0.12,8.35
1177,20.24037,2016-02-19 08:00:00,8,4,2,12,0.0,0.0,47.9,46.16,45.38,0.91,1021.66,4.38,9.0,0.29,9.56
1178,19.4821,2016-02-19 09:00:00,9,4,2,12,0.0,0.0,53.11,53.11,47.18,0.8,1021.77,4.15,66.0,0.31,9.57
1179,19.51448,2016-02-19 10:00:00,10,4,2,5,0.0,0.0,56.09,56.09,46.48,0.7,1022.22,2.27,13.0,0.11,9.68
1180,19.46051,2016-02-19 11:00:00,11,4,2,5,0.0,0.0,58.4,58.4,46.55,0.65,1022.44,5.28,331.0,0.05,10.0
1181,20.49999,2016-02-19 12:00:00,12,4,2,5,0.0,0.0,60.47,60.47,45.16,0.57,1021.69,10.26,302.0,0.23,10.0
1182,24.29471,2016-02-19 13:00:00,13,4,2,5,0.0,0.0,61.24,61.24,45.84,0.57,1020.76,13.24,297.0,0.04,10.0
1183,26.98538,2016-02-19 14:00:00,14,4,2,5,0.0,0.0,61.44,61.44,44.6,0.54,1020.37,14.45,296.0,0.04,10.0
